"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","PERNUM","WTFINL","AGE","SEX","RACE","MARST","CITIZEN","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2012,31,37,56,1,9998,0,99998,0,210,4,3726.6346,15,1,200,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,5,4446.8798,16,2,200,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,6,2674.7277,55,2,200,6,0,0,2,99,99,1,2,1,6,2
2012,31,37,56,1,9998,0,99998,0,210,1,3158.4466,85,2,100,5,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,1,3388.5971,58,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,2,3763.2169,67,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,3,4815.8525,19,1,100,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,1,3780.1464,64,1,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,842,2,2930.1732,62,2,100,1,0,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,820,1,3868.7379,56,1,100,2,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,843,1,3533.7016,53,1,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,843,2,3153.1673,53,2,100,1,0,0,0,99,6,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,843,3,4072.8445,25,2,100,6,0,0,0,99,6,99,99,99,2,2
2012,31,37,56,1,9998,37155,99998,0,843,1,3426.2825,38,1,300,1,0,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37155,99998,0,843,2,2704.4277,38,2,300,1,0,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37155,99998,0,843,3,3407.839,9,1,300,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,843,4,3037.0996,19,2,300,6,0,0,0,99,2,99,99,99,5,2
2012,31,37,56,1,9998,0,99998,0,820,1,3844.6272,52,1,100,1,0,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,0,99998,0,820,2,3238.9161,53,2,100,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,820,3,3721.9693,30,2,100,3,0,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,0,99998,0,820,4,4706.1572,2,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,1,3818.2081,63,2,200,5,0,0,2,99,99,1,2,1,6,1
2012,31,37,56,1,9998,0,99998,0,430,1,2993.5469,53,2,100,4,0,0,0,99,8,99,99,99,3,1
2012,31,37,56,1,9998,0,99998,0,600,1,3594.2011,39,2,200,3,0,0,1,11,99,99,99,5,6,1
2012,31,37,56,1,9998,0,99998,0,600,2,2869.8018,9,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,3,5337.3089,18,1,200,6,0,0,0,99,2,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,600,4,6219.052,20,1,200,6,0,0,0,99,2,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,842,1,3976.8796,63,2,100,1,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,842,2,3669.7101,66,1,100,1,0,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,730,1,3748.205,38,2,100,6,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,4336.5279,41,1,200,6,0,0,0,99,1,99,99,99,5,1
2012,31,37,56,1,9998,37057,99998,0,841,1,3201.5737,30,1,100,1,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,37057,99998,0,841,2,2880.1937,26,2,100,1,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,1,3214.0728,67,1,200,1,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,2,3548.8684,54,2,200,1,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,600,1,3078.9433,65,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,600,2,3052.2756,63,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,37097,99998,0,740,1,2512.7352,85,1,200,2,0,0,2,99,99,1,2,98,98,9
2012,31,37,56,1,9998,0,99998,0,843,1,2993.5469,54,2,100,1,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,843,2,3185.1553,58,1,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,1,9998,37155,99998,0,210,1,3048.6952,40,1,100,6,0,0,0,99,2,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,710,1,3513.2078,48,2,100,4,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,3293.3428,55,2,100,2,0,0,2,99,99,1,2,7,6,1
2012,31,37,56,1,9998,0,99998,0,830,1,3975.735,56,1,100,1,0,0,2,99,99,1,1,5,7,2
2012,31,37,56,1,9998,0,99998,0,830,2,3153.1673,54,2,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,830,3,4094.3717,17,2,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37057,99998,0,830,1,3185.7432,58,2,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,37057,99998,0,830,2,3329.6286,61,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,4243.9719,30,1,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,1,3646.4109,47,2,100,1,0,0,98,99,99,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,720,2,0,41,1,100,1,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,3,2702.8473,9,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,4,2966.0442,10,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,1,3355.5256,62,1,100,1,0,0,2,99,99,1,2,4,7,1
2012,31,37,56,1,9998,0,99998,0,820,2,3210.5212,57,2,100,1,0,0,2,99,99,1,2,4,7,2
2012,31,37,56,1,9998,0,99998,0,710,1,3145.6295,62,2,100,4,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,600,1,2969.552,77,1,100,4,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,500,1,3978.5226,37,2,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,2,3859.9513,4,2,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,3,2891.6836,8,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,1,2512.7352,75,1,200,4,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,740,1,4380.6467,27,1,100,1,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,740,2,3741.7654,28,2,100,1,0,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,740,3,3230.5268,8,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,1,3741.7654,29,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,2,4152.1458,31,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,3,3002.0768,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,4,4728.8118,8,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,1,3001.2003,63,1,100,1,0,0,2,99,99,1,2,97,6,1
2012,31,37,56,1,9998,0,99998,0,720,2,3264.2392,60,2,100,1,0,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,720,3,3477.5881,35,1,100,1,0,0,1,10,99,99,99,97,2,2
2012,31,37,56,1,9998,0,99998,0,720,4,4786.0166,3,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,5,3812.5839,9,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,6,3748.205,35,2,100,1,0,0,2,99,99,1,2,2,2,2
2012,31,37,56,1,9998,0,99998,0,500,1,3669.7101,68,1,100,5,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,470,1,3516.2296,68,2,100,5,0,0,2,99,99,1,2,5,6,1
2012,31,37,56,1,9998,0,99998,0,820,1,2512.7352,65,1,200,1,0,0,2,99,99,1,2,5,6,2
2012,31,37,56,1,9998,0,99998,0,820,2,3346.9863,57,2,200,1,0,0,2,99,99,1,2,5,6,1
2012,31,37,56,1,9998,0,99998,0,842,1,3533.7016,50,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,2,3513.2078,49,2,100,1,0,0,2,99,99,1,2,97,7,2
2012,31,37,56,1,9998,0,99998,0,842,3,4094.3717,19,2,100,6,0,0,2,99,99,1,2,3,7,2
2012,31,37,56,1,9998,37097,99998,0,842,1,2927.4123,31,1,100,1,0,0,1,5,99,99,99,1,6,1
2012,31,37,56,1,9998,37097,99998,0,842,2,3447.399,33,2,100,1,0,0,1,7,99,99,99,1,6,1
2012,31,37,56,1,9998,0,99998,0,740,1,3701.4475,35,2,100,1,0,0,2,99,99,1,1,1,3,1
2012,31,37,56,1,9998,0,99998,0,740,2,4152.1458,30,1,100,1,0,0,2,99,99,1,1,1,3,2
2012,31,37,56,1,9998,0,99998,0,740,3,4012.1396,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,1,3180.7201,62,1,100,1,0,0,2,99,99,1,2,6,7,2
2012,31,37,56,1,9998,0,99998,0,820,2,2993.5469,50,2,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,37097,99998,0,841,1,3533.7016,51,1,100,1,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,37097,99998,0,841,2,3153.1673,50,2,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,1,9998,37097,99998,0,841,3,3372.0811,20,1,100,6,0,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,720,1,3046.8577,79,2,100,5,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,2826.2693,37,1,100,6,0,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,100,1,5191.7207,21,2,200,6,0,0,2,99,99,1,1,8,6,1
2012,31,37,56,1,9998,0,99998,0,100,2,5166.871,1,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,3,3530.3312,2,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,4,3277.0122,6,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,5,3818.2081,62,2,200,4,0,0,2,99,99,1,2,2,6,1
2012,31,37,56,1,9998,0,99998,0,300,1,3130.3822,25,1,100,6,0,0,1,7,99,99,99,1,5,1
2012,31,37,56,1,9998,0,99998,0,470,1,2821.8043,28,2,100,6,0,0,2,99,99,1,2,3,6,1
2012,31,37,56,1,9998,0,99998,0,470,2,3546.8019,2,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,1,3498.6504,59,1,100,3,0,0,0,99,9,99,99,99,3,1
2012,31,37,56,1,9998,37155,99998,0,210,1,4612.5784,32,2,300,6,0,0,2,99,99,1,1,4,5,1
2012,31,37,56,1,9998,37155,99998,0,210,2,3354.787,8,2,300,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,1,3122.1778,72,1,200,4,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,210,1,3293.3428,56,2,100,3,0,0,2,99,99,1,1,5,2,1
2012,31,37,56,1,9998,37155,99998,0,100,1,4531.2811,47,1,200,1,0,0,2,99,99,1,1,3,7,2
2012,31,37,56,1,9998,37155,99998,0,100,2,3335.3843,48,2,200,1,0,0,2,99,99,1,1,3,5,1
2012,31,37,56,1,9998,0,99998,0,100,1,2576.1811,21,2,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,2,2766.4503,0,1,100,9,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,3,3221.8457,2,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,4,3427.6812,22,1,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,5,3427.6812,23,1,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,6,2576.1811,23,2,100,6,0,100,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,1,3323.8994,35,2,100,3,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,2,4547.257,10,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,3,4323.3663,15,1,100,6,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,4,3916.8913,12,1,100,9,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,5,3692.5749,34,1,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,1,3014.0161,66,2,100,5,0,0,1,11,99,99,99,97,7,1
2012,31,37,56,1,9998,0,99998,0,841,1,3031.957,39,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,2,2638.721,37,2,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,3,1971.7054,4,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,4,2555.2549,7,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,1,3464.3263,38,2,100,1,0,0,1,7,99,99,99,1,7,1
2012,31,37,56,1,9998,37097,99998,0,720,2,3822.3411,45,1,100,1,0,0,2,99,99,1,1,6,7,1
2012,31,37,56,1,9998,37097,99998,0,720,3,2532.0016,11,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,4,2842.1224,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,5,4094.3717,16,2,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,830,1,4470.5627,38,1,200,1,0,0,0,99,8,99,99,99,6,1
2012,31,37,56,1,9998,0,99998,0,830,2,3101.5902,32,2,200,1,0,0,2,99,99,1,1,97,6,2
2012,31,37,56,1,9998,0,99998,0,830,3,2511.4097,11,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,300,1,3048.6952,41,1,100,4,0,0,0,99,4,99,99,99,5,1
2012,31,37,56,1,9998,0,99998,0,820,1,3158.4466,85,2,100,5,0,0,2,99,99,97,97,97,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,4028.5328,53,1,200,4,0,0,2,99,99,1,1,9,7,1
2012,31,37,56,1,9998,37097,99998,0,842,1,3770.5475,55,2,100,1,0,0,2,99,99,1,2,3,6,1
2012,31,37,56,1,9998,37097,99998,0,842,2,3498.6504,57,1,100,1,0,0,2,99,99,1,2,3,6,2
2012,31,37,56,1,9998,0,99998,0,841,1,3891.8812,46,1,100,1,0,0,2,99,99,1,2,1,2,1
2012,31,37,56,1,9998,0,99998,0,841,2,3460.7068,44,2,100,1,0,0,2,99,99,1,2,3,2,2
2012,31,37,56,1,9998,0,99998,0,841,3,3761.9579,14,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,600,1,3822.3411,49,1,100,4,0,0,0,99,1,99,99,99,5,1
2012,31,37,56,1,9998,37155,99998,0,600,2,2906.9009,10,2,300,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,600,3,4169.1136,40,2,300,4,0,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,37155,99998,0,300,1,3089.13,53,1,100,4,0,0,2,99,99,1,1,7,6,1
2012,31,37,56,1,9998,37155,99998,0,300,2,5082.724,15,2,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,300,3,3538.4465,17,1,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,100,1,3140.5619,42,2,200,1,0,0,2,99,99,1,1,3,96,2
2012,31,37,56,1,9998,37155,99998,0,100,2,5236.7714,37,1,200,1,0,0,2,99,99,1,1,3,96,1
2012,31,37,56,1,9998,37155,99998,0,100,3,2869.8018,9,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,100,4,3355.0549,13,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,1,3158.4466,80,2,100,4,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,500,2,3158.4466,85,2,100,1,0,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,500,3,2969.552,85,1,100,1,0,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,470,1,2647.4982,34,2,100,1,0,100,0,99,3,99,99,99,6,1
2012,31,37,56,1,9998,0,99998,0,470,2,4003.4595,25,1,100,1,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,3,2174.8917,12,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,4,2174.8917,13,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,5,2735.3036,16,2,100,6,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,6,4181.5965,18,1,100,6,0,100,0,99,3,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,730,1,3264.2392,61,2,100,5,0,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,842,1,2898.6864,41,2,100,1,0,0,0,99,96,99,99,99,96,1
2012,31,37,56,1,9998,0,99998,0,842,2,3121.1965,39,1,100,1,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,3,2861.2686,3,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,4,2316.8668,4,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,1,2970.7666,74,1,100,5,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,1,2969.552,80,1,100,5,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,830,2,3057.978,47,1,100,6,0,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,830,3,3089.13,53,1,100,6,0,0,98,99,99,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,210,1,3012.7126,72,1,200,5,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,37057,99998,0,710,1,3142.6535,68,1,100,5,0,0,2,99,99,1,1,9,7,1
2012,31,37,56,1,9998,0,99998,0,830,1,3185.1553,55,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,2,2993.5469,50,2,100,1,0,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,600,1,3361.7825,70,2,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,600,2,3396.3657,73,1,100,1,0,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,600,3,2821.8043,27,2,100,4,0,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,600,4,2786.1315,8,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,1,4180.8045,25,1,200,1,0,0,98,99,99,99,99,99,96,2
2012,31,37,56,1,9998,0,99998,0,600,2,3052.3281,29,2,200,1,0,0,2,99,99,1,2,96,96,1
2012,31,37,56,1,9998,0,99998,0,600,3,3277.0122,5,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,4,3336.4875,8,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,740,1,3130.3822,25,1,100,6,0,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37097,99998,0,830,1,3399.8026,76,1,100,1,0,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,37097,99998,0,830,2,3361.7825,74,2,100,1,0,0,2,99,99,1,2,7,7,1
2012,31,37,56,1,9998,0,99998,0,842,1,3770.5475,59,2,100,6,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,842,2,3679.2993,53,2,100,4,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,730,1,3240.7713,32,1,100,1,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,730,2,3736.1267,30,2,100,1,0,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,730,3,2980.7213,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,4,2980.7213,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,5,3321.6126,13,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,6,3158.4466,85,2,100,5,0,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,37097,99998,0,740,1,3158.4466,80,2,100,5,0,0,2,99,99,1,2,3,7,1
2012,31,37,56,1,9998,0,99998,0,100,1,3346.9863,56,2,200,1,0,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,0,99998,0,100,2,2919.6457,57,1,200,1,0,0,2,99,99,1,2,7,7,1
2012,31,37,56,1,9998,0,99998,0,470,1,3158.4466,79,2,100,5,0,0,2,99,99,1,2,1,6,1
2012,31,37,56,1,9998,0,99998,0,100,1,4014.0468,49,2,200,3,0,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,100,2,3705.2977,11,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,3,3812.1191,32,2,200,3,0,0,2,99,99,1,97,97,5,1
2012,31,37,56,1,9998,0,99998,0,830,1,3390.2757,59,2,100,4,0,0,1,97,99,99,99,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,2,3552.1484,25,1,100,6,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,600,1,3723.2058,85,2,100,5,0,0,0,99,1,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,820,1,3136.6691,31,1,100,6,0,0,0,99,6,99,99,99,2,1
2012,31,37,56,1,9998,0,99998,0,820,2,3214.5176,1,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,3,2555.2549,7,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,4,2012.7081,10,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,5,2821.8043,28,2,100,6,0,0,1,5,99,99,99,5,2,2
2012,31,37,56,1,9998,0,99998,0,710,1,3741.7654,27,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,2,4615.9212,38,1,300,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,3,4298.4436,3,1,300,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,4,5871.3354,5,1,300,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,740,1,2993.5469,50,2,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,740,2,3185.1553,57,1,100,1,0,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,843,1,3516.2296,65,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,843,2,3399.8026,80,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,37097,99998,0,300,1,3396.3657,73,1,100,1,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,37097,99998,0,300,2,3976.8796,63,2,100,1,0,0,2,99,99,1,1,5,7,2
2012,31,37,56,1,9998,0,99998,0,841,1,3560.1386,52,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,2,2815.8087,42,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,3,2047.4388,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,4,2153.2214,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,5,3330.1354,7,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,6,3378.887,19,1,100,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,730,1,3121.1965,39,1,100,4,0,0,0,99,7,99,99,99,3,1
2012,31,37,56,1,9998,0,99998,0,842,1,2638.721,39,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,2,3031.957,37,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,430,1,3399.8026,80,1,100,1,0,0,98,99,99,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,430,2,3361.7825,74,2,100,1,0,0,98,99,99,99,99,99,7,1
2012,31,37,56,1,9998,37155,99998,0,600,1,2904.4656,44,1,300,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,37155,99998,0,600,2,2203.5469,42,2,300,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,841,1,3186.1431,43,1,100,1,0,0,1,5,99,99,99,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,2,2638.721,39,2,100,1,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,841,3,3184.0475,5,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,4,2555.2549,7,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,1,3593.5035,45,1,100,1,0,0,0,99,6,99,99,99,7,1
